incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip
2018-08-09T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,A-321,D,ZV002,Western tanager,N,2.0,8,2018,Night,55.0,12000.0,210.0,Descent,No Cloud,None
2018-08-07T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,1C2110,Eastern pipistrelle,N,2.0,8,2018,Night,2130.0,200.0,160.0,Approach,Some Cloud,None
2018-08-06T00:00:00Z,NC,KRDU,RALEIGH-DURHAM INTL,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,543.0,30.0,150.0,Climb,Some Cloud,None
2018-08-03T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,DELTA AIR LINES,A-321,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Night,2100.0,500.0,145.0,Approach,No Cloud,None
2018-08-02T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,DELTA AIR LINES,A-321,D,Y9011,Western wood-pewee,N,2.0,8,2018,Night,2250.0,700.0,140.0,Approach,Some Cloud,Rain
2018-08-01T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-737-900,D,UNKBS,Unknown bird - small,N,2.0,8,2018,Day,848.0,0.0,120.0,Take-off Run,No Cloud,None
2018-07-27T00:00:00Z,SC,KMYR,MYRTLE BEACH INTL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,7,2018,Day,614.0,0.0,100.0,Take-off Run,No Cloud,None
2018-07-22T00:00:00Z,MO,KMCI,KANSAS CITY INTL,DELTA AIR LINES,MD-80,D,1C2,Microbats,N,2.0,7,2018,Night,2235.0,4000.0,250.0,Approach,No Cloud,None
2018-07-21T00:00:00Z,VI,TISX,HENRY E ROHLSEN ARPT,DELTA AIR LINES,A-320,D,I1301,Cattle egret,N,2.0,7,2018,Day,1548.0,10.0,135.0,Approach,Some Cloud,None
2018-07-20T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,DELTA AIR LINES,B-737-900,D,UNKBS,Unknown bird - small,N,2.0,7,2018,Day,1040.0,0.0,140.0,Take-off Run,No Cloud,None
2018-07-20T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,DELTA AIR LINES,A-319,D,YI005,Barn swallow,N,2.0,7,2018,Day,1305.0,0.0,60.0,Landing Roll,Some Cloud,None
2018-07-15T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-757-200,D,YI009,Cliff swallow,N,2.0,7,2018,Day,1910.0,150.0,135.0,Approach,No Cloud,None
2018-07-14T00:00:00Z,TN,KBNA,NASHVILLE INTL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,7,2018,Day,1709.0,0.0,80.0,Landing Roll,Some Cloud,None
2018-07-13T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,YL001,European starling,N,2.0,7,2018,Day,810.0,0.0,120.0,Landing Roll,Overcast,None
2018-07-13T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,A-320,D,UNKBM,Unknown bird - medium,N,2.0,7,2018,Night,2136.0,30.0,140.0,Approach,Some Cloud,None
2018-07-12T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,7,2018,Day,750.0,75.0,150.0,Approach,No Cloud,None
2018-07-04T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,7,2018,Day,1110.0,500.0,140.0,Approach,Some Cloud,None
2018-07-04T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-757-300,D,YL001,European starling,N,2.0,7,2018,Day,1959.0,0.0,140.0,Landing Roll,Some Cloud,None
2018-07-03T00:00:00Z,MN,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,DELTA AIR LINES,A-319,D,YL001,European starling,N,2.0,7,2018,Day,1015.0,0.0,130.0,Landing Roll,Overcast,Rain
2018-06-30T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,DELTA AIR LINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,6,2018,Day,751.0,400.0,140.0,Approach,No Cloud,None
2018-06-26T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,DELTA AIR LINES,CRJ100/200,D,K33,Hawks,N,2.0,6,2018,Day,711.0,0.0,80.0,Take-off Run,No Cloud,None
2018-06-22T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-88,D,YI005,Barn swallow,N,2.0,6,2018,Day,1741.0,0.0,75.0,Take-off Run,Overcast,Rain
2018-06-16T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,DELTA AIR LINES,B-717-200,D,NE1,Gulls,N,2.0,6,2018,Dusk,2125.0,600.0,130.0,Approach,No Cloud,None
2018-06-11T00:00:00Z,FL,KMCO,ORLANDO INTL,DELTA AIR LINES,A-320,D,K1001,Black vulture,M?,2.0,6,2018,Day,1430.0,1000.0,140.0,Approach,Some Cloud,None
2018-06-10T00:00:00Z,FL,KPNS,PENSACOLA INTL ARPT,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,6,2018,Day,830.0,0.0,130.0,Landing Roll,No Cloud,None
2018-06-03T00:00:00Z,FL,KTPA,TAMPA INTL,DELTA AIR LINES,A-320,D,T1002,Chimney swift,N,2.0,6,2018,Day,1012.0,300.0,140.0,Approach,Some Cloud,None
2018-06-03T00:00:00Z,NC,KRDU,RALEIGH-DURHAM INTL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,6,2018,Day,1158.0,0.0,130.0,Landing Roll,No Cloud,None
2018-05-28T00:00:00Z,MO,KSGF,SPRINGFIELD-BRANSON NATIONAL,DELTA AIR LINES,CRJ700,D,YI005,Barn swallow,N,2.0,5,2018,Day,1300.0,1200.0,200.0,Approach,Some Cloud,None
2018-05-25T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,T1002,Chimney swift,N,2.0,5,2018,Day,1809.0,1300.0,165.0,Approach,No Cloud,None
2018-05-19T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-757-200,D,ZL005,Red-eyed vireo,N,2.0,5,2018,Night,515.0,800.0,150.0,Approach,No Cloud,None
2018-05-19T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,DELTA AIR LINES,A-319,D,UNKB,Unknown bird,N,2.0,5,2018,Day,1835.0,100.0,130.0,Approach,Overcast,Fog
2018-05-14T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-737-900,D,YI005,Barn swallow,N,2.0,5,2018,Day,1600.0,50.0,155.0,Approach,Some Cloud,None
2018-05-11T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,DELTA AIR LINES,B-737-800,D,UNKB,Unknown bird,N,2.0,5,2018,Day,1855.0,50.0,160.0,Approach,Some Cloud,None
2018-05-10T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-757-200,D,ZL005,Red-eyed vireo,N,2.0,5,2018,Night,1155.0,400.0,150.0,Approach,No Cloud,None
2018-05-10T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,B-737-800,D,ZV002,Western tanager,N,2.0,5,2018,Night,2325.0,8400.0,240.0,Descent,No Cloud,None
2018-05-09T00:00:00Z,TX,KHOU,WILLIAM P HOBBY ARPT,DELTA AIR LINES,B-717-200,D,K3305,Swainson's hawk,N,2.0,5,2018,Day,1230.0,500.0,130.0,Approach,Some Cloud,None
2018-05-07T00:00:00Z,NY,KHPN,WESTCHESTER COUNTY ARPT,DELTA AIR LINES,B-717-200,D,N6032,Solitary sandpiper,N,2.0,5,2018,Night,2249.0,100.0,130.0,Approach,No Cloud,None
2018-05-06T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,B-757-200,D,1C2112,Evening bat,N,2.0,5,2018,Night,2030.0,1000.0,135.0,Approach,Some Cloud,None
2018-05-05T00:00:00Z,ME,KPWM,PORTLAND INTL JETPORT (ME),DELTA AIR LINES,MD-90-30,D,NE101,Herring gull,N,2.0,5,2018,Day,613.0,0.0,150.0,Take-off Run,Some Cloud,None
2018-04-30T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-700,D,E1001,Common loon,M?,2.0,4,2018,Day,1350.0,3000.0,190.0,Approach,No Cloud,None
2018-04-22T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,A-321,D,K2001,Osprey,M?,2.0,4,2018,Day,1553.0,400.0,140.0,Approach,Overcast,Rain
2018-04-22T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,DELTA AIR LINES,B-757-200,D,J2204,Canada goose,N,2.0,4,2018,Day,1040.0,0.0,140.0,Landing Roll,No Cloud,None
2018-04-16T00:00:00Z,FL,KMIA,MIAMI INTL,DELTA AIR LINES,MD-88,D,K3311,Cooper's hawk,N,2.0,4,2018,Day,1702.0,800.0,160.0,Climb,No Cloud,None
2018-04-16T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-88,D,YI005,Barn swallow,N,2.0,4,2018,Day,1616.0,50.0,110.0,Approach,No Cloud,None
2018-04-13T00:00:00Z,CA,KLAX,LOS ANGELES INTL,DELTA AIR LINES,A-319,D,YM1102,American crow,N,2.0,4,2018,Day,938.0,125.0,110.0,Approach,No Cloud,None
2018-04-11T00:00:00Z,FL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,DELTA AIR LINES,B-737-800,D,H51,Anhinga,N,2.0,4,2018,Dawn,1105.0,200.0,150.0,Approach,Some Cloud,None
2018-04-11T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-757-200,D,M7005,American coot,N,2.0,4,2018,Night,2110.0,700.0,136.0,Approach,Some Cloud,None
2018-04-11T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,DELTA AIR LINES,A-320,D,NE1,Gulls,S,2.0,4,2018,Dusk,1813.0,500.0,165.0,Climb,Some Cloud,None
2018-04-09T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,T1002,Chimney swift,N,2.0,4,2018,Day,1845.0,550.0,150.0,Approach,Some Cloud,None
2018-04-02T00:00:00Z,WI,KMKE,GENERAL MITCHELL INTL,DELTA AIR LINES,B-717-200,D,NE1,Gulls,N,2.0,4,2018,Day,1820.0,900.0,150.0,Approach,Overcast,None
2018-03-27T00:00:00Z,AZ,KPHX,PHOENIX SKY HARBOR INTL ARPT,DELTA AIR LINES,B-757-300,D,O2203,Eurasian collared dove,N,2.0,3,2018,Day,1020.0,300.0,143.0,Approach,No Cloud,None
2018-03-24T00:00:00Z,PA,KMDT,HARRISBURG INTL,DELTA AIR LINES,B-717-200,D,1F11,Coyote,N,2.0,3,2018,Night,2327.0,0.0,100.0,Landing Roll,Some Cloud,None
2018-03-22T00:00:00Z,NC,KRDU,RALEIGH-DURHAM INTL,DELTA AIR LINES,B-717-200,D,ZT001,Eastern meadowlark,N,2.0,3,2018,Day,1735.0,10.0,150.0,Climb,No Cloud,None
2018-03-10T00:00:00Z,NM,KABQ,ALBUQUERQUE INTL SUNPORT,DELTA AIR LINES,B-757-200,D,K3302,Red-tailed hawk,M?,2.0,3,2018,Day,1340.0,20.0,165.0,Climb,Some Cloud,None
2018-03-07T00:00:00Z,TN,KBNA,NASHVILLE INTL,DELTA AIR LINES,A-320,D,O2205,Mourning dove,N,2.0,3,2018,Dusk,1747.0,0.0,120.0,Landing Roll,Overcast,None
2018-03-05T00:00:00Z,IA,KDSM,DES MOINES INTL,DELTA AIR LINES,MD-90-30,D,UNKBS,Unknown bird - small,N,2.0,3,2018,Dusk,1731.0,100.0,140.0,Approach,Some Cloud,None
2018-02-23T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-88,D,ZX3,Sparrows,N,2.0,2,2018,Day,415.0,500.0,140.0,Approach,Some Cloud,None
2018-02-13T00:00:00Z,AL,KMOB,MOBILE REGIONAL,DELTA AIR LINES,MD-88,D,NE1,Gulls,N,2.0,2,2018,Dusk,656.0,1400.0,140.0,Approach,Some Cloud,None
2018-02-11T00:00:00Z,TX,KHRL,VALLEY INTL,DELTA AIR LINES,CRJ900,D,K33,Hawks,N,2.0,2,2018,Night,1858.0,0.0,140.0,Landing Roll,Some Cloud,None
2018-01-24T00:00:00Z,FL,KSRQ,SARASOTA-BRADENTON INTL ARPT,DELTA AIR LINES,MD-88,D,I1301,Cattle egret,N,2.0,1,2018,Day,1027.0,0.0,120.0,Landing Roll,No Cloud,None
2018-01-06T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-700,D,Y,Perching birds (y),N,2.0,1,2018,Dusk,1800.0,400.0,135.0,Approach,No Cloud,None
2017-12-30T00:00:00Z,CA,KSAN,SAN DIEGO INTL,DELTA AIR LINES,MD-90-30,D,UNKBM,Unknown bird - medium,N,2.0,12,2017,Night,55.0,700.0,143.0,Approach,Overcast,Fog
2017-12-15T00:00:00Z,GA,KCSG,COLUMBUS ARPT,DELTA AIR LINES,CRJ900,D,K3302,Red-tailed hawk,N,2.0,12,2017,Night,1741.0,10.0,120.0,Approach,No Cloud,None
2017-12-12T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,ZS009,Yellow-rumped warbler,N,2.0,12,2017,Night,2000.0,500.0,120.0,Approach,Some Cloud,None
2017-12-11T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,J2202,Snow goose,N,2.0,12,2017,Night,2039.0,1000.0,120.0,Approach,No Cloud,None
2017-12-10T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,ZS009,Yellow-rumped warbler,N,2.0,12,2017,Night,2055.0,700.0,125.0,Approach,Some Cloud,None
2017-12-04T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,A-320,D,J2202,Snow goose,M?,2.0,12,2017,Night,622.0,1000.0,180.0,Climb,No Cloud,None
2017-12-02T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,A-321,D,1C22,Free-tailed bats,N,2.0,12,2017,Night,1933.0,2000.0,195.0,Approach,Some Cloud,None
2017-12-02T00:00:00Z,FL,KPNS,PENSACOLA INTL ARPT,DELTA AIR LINES,B-737-800,D,UNKB,Unknown bird,N,2.0,12,2017,Dawn,610.0,0.0,150.0,Take-off Run,Overcast,Fog
2017-11-28T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,DELTA AIR LINES,MD-90-30,D,R1101,Barn owl,N,2.0,11,2017,Night,2202.0,600.0,120.0,Approach,No Cloud,None
2017-11-20T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,DELTA AIR LINES,A-321,D,1C22,Free-tailed bats,N,2.0,11,2017,Night,1900.0,0.0,120.0,Landing Roll,Overcast,None
2017-11-18T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-88,D,UNKBS,Unknown bird - small,N,2.0,11,2017,Day,1155.0,200.0,150.0,Approach,No Cloud,None
2017-11-18T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,EMB-170,D,M7005,American coot,N,2.0,11,2017,Night,2035.0,400.0,140.0,Approach,No Cloud,None
2017-11-07T00:00:00Z,TN,KBNA,NASHVILLE INTL,DELTA AIR LINES,A-319,D,R1101,Barn owl,N,2.0,11,2017,Night,2300.0,0.0,30.0,Landing Roll,Overcast,None
2017-11-04T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,DELTA AIR LINES,B-737-900,D,UNKBS,Unknown bird - small,N,2.0,11,2017,Night,2142.0,400.0,150.0,Approach,No Cloud,None
2017-11-02T00:00:00Z,NC,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,DELTA AIR LINES,A-319,D,ZT301,Common grackle,N,2.0,11,2017,Day,751.0,300.0,150.0,Climb,No Cloud,None
2017-10-28T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,DELTA AIR LINES,MD-88,D,YL001,European starling,N,2.0,10,2017,Day,800.0,0.0,150.0,Take-off Run,No Cloud,None
2017-10-23T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-737-800,D,UNKBS,Unknown bird - small,N,2.0,10,2017,Day,830.0,800.0,180.0,Climb,No Cloud,None
2017-10-21T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,CRJ900,D,T1009,White-throated swift,N,2.0,10,2017,Day,1534.0,3000.0,160.0,Approach,No Cloud,None
2017-10-16T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-90-30,D,ZS030,Black-throated green warbler,N,2.0,10,2017,Night,2130.0,3000.0,223.0,Approach,No Cloud,None
2017-10-15T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-757-200,D,T1002,Chimney swift,N,2.0,10,2017,Day,1313.0,3000.0,190.0,Approach,Some Cloud,None
2017-10-13T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,10,2017,Day,1021.0,50.0,120.0,Climb,Overcast,None
2017-10-11T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,A-321,D,ZV001,Scarlet tanager,N,2.0,10,2017,Night,2100.0,3500.0,240.0,Approach,No Cloud,None
2017-10-11T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,ZS024,Magnolia warbler,N,2.0,10,2017,Night,2210.0,4000.0,260.0,Approach,No Cloud,None
2017-10-11T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-900,D,Q2101,Yellow-billed cuckoo,N,2.0,10,2017,Night,2044.0,5000.0,240.0,Approach,Some Cloud,None
2017-10-10T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-90-30,D,UNKBS,Unknown bird - small,N,2.0,10,2017,Night,2010.0,1500.0,200.0,Approach,Some Cloud,None
2017-10-10T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,A-321,D,ZV001,Scarlet tanager,N,2.0,10,2017,Night,2000.0,1500.0,180.0,Approach,Some Cloud,None
2017-10-06T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,DELTA AIR LINES,A-320,D,ZX203,Indigo bunting,N,2.0,10,2017,Night,2300.0,2000.0,180.0,Approach,No Cloud,None
2017-10-05T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,B-717-200,D,YI005,Barn swallow,N,2.0,10,2017,Day,930.0,0.0,110.0,Landing Roll,Overcast,Rain
2017-10-04T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-90-30,D,T1002,Chimney swift,N,2.0,10,2017,Day,1347.0,1800.0,185.0,Approach,Some Cloud,None
2017-10-01T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-757-300,D,1C2,Microbats,N,2.0,10,2017,Night,1957.0,1000.0,140.0,Approach,Some Cloud,None
2017-10-01T00:00:00Z,FL,KTPA,TAMPA INTL,DELTA AIR LINES,MD-90-30,D,UNKBM,Unknown bird - medium,N,2.0,10,2017,Night,1036.0,3100.0,250.0,Approach,No Cloud,None
2017-09-30T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,B-737-900,D,ZS034,Blackburnian warbler,N,2.0,9,2017,Night,2032.0,3000.0,210.0,Approach,No Cloud,None
2017-09-26T00:00:00Z,DC,KIAD,WASHINGTON DULLES INTL ARPT,DELTA AIR LINES,MD-88,D,Z6004,Swainson's thrush,N,2.0,9,2017,Night,2100.0,2700.0,180.0,Approach,No Cloud,None
2017-09-20T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,MD-88,D,YI005,Barn swallow,N,2.0,9,2017,Day,1112.0,100.0,110.0,Approach,No Cloud,None
2017-09-18T00:00:00Z,PA,KPIT,PITTSBURGH INTL ARPT,DELTA AIR LINES,MD-90-30,D,UNKBS,Unknown bird - small,N,2.0,9,2017,Day,1715.0,50.0,160.0,Climb,Some Cloud,None
2017-09-07T00:00:00Z,NY,KLGA,LA GUARDIA ARPT,DELTA AIR LINES,B-737-800,D,ZX315,Song sparrow,N,2.0,9,2017,Night,2222.0,200.0,160.0,Approach,Some Cloud,None
2017-09-04T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-737-800,D,1C22,Free-tailed bats,N,2.0,9,2017,Night,2135.0,9500.0,210.0,Descent,No Cloud,None
2017-09-04T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,DELTA AIR LINES,B-717-200,D,R1101,Barn owl,N,2.0,9,2017,Night,2043.0,0.0,140.0,Take-off Run,No Cloud,None
2017-08-29T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-767-300,D,Q21,Cuckoos,N,2.0,8,2017,Night,537.0,5000.0,250.0,Approach,Some Cloud,None
2017-08-28T00:00:00Z,FL,KJAX,JACKSONVILLE INTL,DELTA AIR LINES,A-321,D,YI005,Barn swallow,N,2.0,8,2017,Day,300.0,0.0,88.0,Take-off Run,Overcast,None
2017-08-27T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,B-737-800,D,YI005,Barn swallow,N,2.0,8,2017,Day,755.0,30.0,140.0,Approach,No Cloud,None
2017-08-27T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-757-200,D,J2104,Northern pintail,N,2.0,8,2017,Night,2300.0,6000.0,180.0,Approach,No Cloud,None
2017-08-27T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-737-800,D,UNKBM,Unknown bird - medium,M?,2.0,8,2017,Night,2040.0,500.0,145.0,Approach,No Cloud,None
2017-08-18T00:00:00Z,UT,KSLC,SALT LAKE CITY INTL,DELTA AIR LINES,B-737-900,D,N6202,Wilson's phalarope,M,2.0,8,2017,Night,2140.0,9000.0,210.0,Descent,No Cloud,None
2017-08-18T00:00:00Z,TX,KAUS,AUSTIN-BERGSTROM INTL,DELTA AIR LINES,A-320,D,YI005,Barn swallow,N,2.0,8,2017,Day,830.0,50.0,200.0,Climb,Some Cloud,None
2017-08-14T00:00:00Z,FL,KRSW,SOUTHWEST FLORIDA INTL ARPT,DELTA AIR LINES,B-737-900,D,K1002,Turkey vulture,N,2.0,8,2017,Day,1107.0,0.0,100.0,Landing Roll,Some Cloud,None
2017-08-14T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,DELTA AIR LINES,A-320,D,ZT101,Red-winged blackbird,N,2.0,8,2017,Day,915.0,150.0,145.0,Local,Overcast,None
2017-08-13T00:00:00Z,MS,KJAN,JACKSON EVERS INTL,DELTA AIR LINES,B-717-200,D,UNKB,Unknown bird,N,2.0,8,2017,Day,1220.0,500.0,140.0,Approach,Some Cloud,None
2017-08-11T00:00:00Z,TN,KBNA,NASHVILLE INTL,DELTA AIR LINES,MD-88,D,ZX3,Sparrows,N,2.0,8,2017,Day,210.0,10.0,140.0,Climb,Overcast,None
2017-08-11T00:00:00Z,TN,KMEM,MEMPHIS INTL,DELTA AIR LINES,CRJ700,D,YI005,Barn swallow,N,2.0,8,2017,Day,1222.0,0.0,120.0,Landing Roll,Overcast,None
2017-08-09T00:00:00Z,VA,KORF,NORFOLK INTL,DELTA AIR LINES,MD-88,D,O2205,Mourning dove,N,2.0,8,2017,Day,1851.0,50.0,120.0,Approach,No Cloud,None
2017-08-07T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,DELTA AIR LINES,B-757-200,D,YI005,Barn swallow,N,2.0,8,2017,Night,316.0,0.0,150.0,Take-off Run,Overcast,Rain
2017-08-03T00:00:00Z,HI,PHOG,KAHULUI ARPT,DELTA AIR LINES,B-757-200,D,O2205,Mourning dove,N,2.0,8,2017,Day,1455.0,0.0,130.0,Landing Roll,Some Cloud,None
2017-08-01T00:00:00Z,CA,KSMF,SACRAMENTO INTL,DELTA AIR LINES,B-737-800,D,1C22,Free-tailed bats,N,2.0,8,2017,Night,2057.0,300.0,175.0,Approach,No Cloud,None
2017-07-31T00:00:00Z,TN,KBNA,NASHVILLE INTL,DELTA AIR LINES,B-717-200,D,YL001,European starling,N,2.0,7,2017,Day,347.0,300.0,143.0,Approach,No Cloud,None
2017-07-30T00:00:00Z,PA,KPHL,PHILADELPHIA INTL,DELTA AIR LINES,A-319,D,T1002,Chimney swift,N,2.0,7,2017,Day,620.0,0.0,130.0,Landing Roll,Some Cloud,None
2017-07-29T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,DELTA AIR LINES,B-757-200,D,YI009,Cliff swallow,N,2.0,7,2017,Day,615.0,0.0,125.0,Landing Roll,No Cloud,None
2017-07-28T00:00:00Z,FL,KDAB,DAYTONA BEACH INTL,DELTA AIR LINES,A-320,D,UNKBS,Unknown bird - small,N,2.0,7,2017,Day,1724.0,175.0,120.0,Approach,No Cloud,None
2017-07-24T00:00:00Z,IL,KCPS,ST LOUIS DOWNTOWN,DELTA AIR LINES,B-757-200,D,1C2,Microbats,N,2.0,7,2017,Night,100.0,10.0,130.0,Approach,Some Cloud,None
2017-07-23T00:00:00Z,NE,KOMA,EPPLEY AIRFIELD,DELTA AIR LINES,MD-90-30,D,UNKB,Unknown bird,N,2.0,7,2017,Day,436.0,50.0,140.0,Approach,No Cloud,None
2017-07-21T00:00:00Z,ND,KBIS,BISMARCK MUNICIPAL ARPT,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,7,2017,Day,648.0,50.0,100.0,Climb,Some Cloud,None
2017-07-19T00:00:00Z,GA,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,DELTA AIR LINES,MD-88,D,ZT001,Eastern meadowlark,N,2.0,7,2017,Day,857.0,30.0,145.0,Approach,No Cloud,None
2017-07-19T00:00:00Z,TN,KBNA,NASHVILLE INTL,DELTA AIR LINES,B-717-200,D,UNKBS,Unknown bird - small,N,2.0,7,2017,Day,1024.0,10.0,130.0,Approach,No Cloud,None
